Age,Gender,Location,Total_Spend,Company_Type,Avg_Visits_Per_Month,Last_Interaction_Days,Subscription_Type,Auto_Payment,Customer_Support_Calls,Complaints_Filed,Satisfaction_Score,Purchases_Per_Year,Days_Since_Last_Purchase,Churn_Label
38,1,5,75075.14,0,8,35,2,0,5,2,3,37,248,1
25,0,2,165686.11,0,15,346,0,1,4,0,9,87,203,0
38,1,2,0.0,0,8,14,0,1,1,3,3,43,38,0
25,0,5,0.0,0,23,310,1,1,9,1,7,48,261,0
44,1,2,0.0,0,9,297,0,1,6,1,2,54,61,0
28,0,2,0.0,0,24,343,0,1,0,0,8,45,272,1
32,1,2,92961.61,0,6,97,0,1,2,3,4,47,351,0
30,0,5,0.0,0,14,205,0,1,2,0,4,35,32,0
46,1,3,130812.91,0,26,25,1,1,8,2,4,1,68,1
57,1,3,107174.58,0,19,82,0,0,1,4,6,1,215,1
54,1,5,152677.48,0,7,252,0,0,4,4,9,4,159,1
30,1,2,132005.77,0,3,149,1,1,9,1,7,94,18,0
35,1,2,0.0,0,13,89,0,0,1,3,9,9,251,0
23,0,5,0.0,0,17,306,1,0,0,2,3,72,216,0
33,0,2,127305.5,0,17,64,2,1,4,0,4,71,59,0
37,0,2,0.0,0,8,117,0,1,6,3,2,29,52,0
31,0,5,0.0,0,23,140,1,1,2,1,7,25,152,0
39,1,2,0.0,0,15,31,0,0,6,0,7,4,345,0
32,1,3,170291.22,0,22,76,1,0,3,3,1,53,293,0
47,1,5,102562.23,0,29,159,1,0,2,3,9,28,217,0
53,1,5,111061.01,0,25,131,0,1,5,3,4,23,53,0
62,1,5,0.0,0,20,290,0,1,8,4,1,90,57,0
34,0,2,124379.14,0,3,219,1,1,8,0,3,51,319,0
37,0,2,0.0,0,22,47,2,1,0,1,1,21,157,0
41,0,3,57745.76,0,17,21,1,1,4,1,9,24,316,0
50,0,3,129293.74,0,28,257,0,1,1,0,3,91,186,1
45,0,2,0.0,0,16,285,0,1,0,3,8,64,145,0
40,0,3,150777.1,0,6,30,1,0,6,0,8,15,263,0
41,1,5,0.0,0,6,197,2,1,7,2,3,21,137,0
34,1,2,0.0,0,28,215,1,1,8,4,3,42,331,0
31,1,5,108632.48,0,19,180,0,1,6,2,9,34,101,1
59,1,2,153861.1,0,23,110,0,1,7,4,9,17,18,0
56,1,2,100374.58,0,29,358,2,1,5,0,1,67,29,1
32,1,2,0.0,0,17,258,1,1,9,4,1,88,36,0
47,0,2,61196.54,0,12,68,0,0,1,4,3,69,68,0
31,1,3,116891.72,0,12,58,1,1,1,1,9,19,249,0
54,0,3,133656.91,0,14,130,0,1,4,3,8,77,120,1
44,1,2,92911.52,0,16,218,0,0,6,4,3,25,315,0
31,0,5,119825.75,0,10,161,1,1,5,2,9,98,265,0
37,0,2,111852.84,0,14,111,2,0,1,1,5,28,49,0
32,1,3,106683.52,0,18,220,2,1,2,4,8,65,153,0
40,1,3,139022.24,0,23,67,1,0,2,3,9,36,213,0
40,0,3,148571.07,0,12,222,2,1,3,2,8,27,84,1
52,1,2,0.0,0,13,209,0,0,3,2,5,77,79,0
42,1,2,129776.72,0,1,297,1,1,6,4,4,17,178,0
46,0,2,0.0,0,22,118,0,1,0,1,9,69,273,1
46,0,5,0.0,0,19,334,1,1,2,3,9,68,208,0
24,1,2,0.0,0,25,142,1,1,7,3,6,86,88,0
37,0,2,0.0,0,29,317,1,1,1,4,7,72,75,0
24,1,5,114739.92,0,26,43,0,1,0,2,7,68,283,1
41,1,3,122545.65,0,24,195,0,1,9,4,9,35,198,0
37,0,2,0.0,0,24,320,2,0,8,1,6,90,333,0
26,0,3,131908.35,0,4,259,1,1,4,0,1,52,60,0
42,0,3,105722.69,0,29,142,1,0,0,0,3,61,195,1
33,1,5,0.0,0,2,120,0,0,1,2,9,63,338,0
44,0,5,0.0,0,26,201,0,0,3,3,6,18,66,1
40,0,5,0.0,0,24,161,1,1,9,2,9,84,232,0
18,0,2,82767.42,0,25,33,1,1,6,4,3,96,6,0
42,0,2,87842.98,0,16,144,1,1,6,1,6,37,220,0
39,1,5,133261.13,0,5,84,2,0,4,3,5,86,173,0
32,0,5,0.0,0,17,220,0,1,9,1,5,42,39,0
41,1,2,97925.11,0,16,300,0,0,9,0,7,35,253,0
52,1,2,0.0,0,25,350,0,1,0,2,2,4,82,0
24,0,2,140453.91,0,28,60,1,0,9,2,2,92,22,0
20,0,3,117356.19,0,21,240,2,0,5,3,4,43,67,1
36,1,5,0.0,0,5,167,2,0,5,2,1,13,153,0
37,1,5,137204.77,0,14,308,0,0,5,0,2,99,326,0
41,0,2,0.0,0,26,218,0,1,6,3,1,85,81,0
35,1,5,0.0,0,24,202,1,0,6,1,3,16,134,1
36,1,5,54098.18,0,4,102,2,0,4,2,5,9,40,0
31,1,5,0.0,0,3,284,0,0,6,2,4,93,337,0
23,1,2,113758.48,0,19,200,1,0,9,2,5,14,108,0
34,0,5,0.0,0,21,40,1,0,0,2,6,81,33,0
37,1,2,118636.92,0,5,253,1,1,6,0,4,10,309,0
34,1,2,0.0,0,28,4,0,1,0,1,1,18,216,0
44,1,3,95488.82,0,18,143,2,0,4,1,1,50,294,0
30,1,2,110829.52,0,15,149,0,1,5,4,9,56,240,0
51,1,3,144244.59,0,3,335,1,0,2,0,1,36,74,0
31,0,3,122021.92,0,17,51,1,0,1,3,5,37,260,0
30,0,2,0.0,0,1,60,2,0,7,0,3,59,114,0
50,1,2,0.0,0,25,238,2,1,3,0,6,50,176,1
22,1,5,0.0,0,23,76,1,0,5,0,3,47,284,0
42,1,3,85839.62,0,8,197,0,1,7,2,3,77,41,0
29,0,2,96974.97,0,12,67,0,0,8,0,9,34,55,0
35,1,2,148172.44,0,14,267,2,1,1,2,8,9,16,0
38,1,5,0.0,0,12,290,1,1,8,0,4,96,139,0
40,0,2,0.0,0,5,45,2,1,8,0,2,95,29,0
49,0,2,0.0,0,10,149,0,0,4,3,3,58,182,0
30,1,5,0.0,0,6,182,0,0,0,4,8,89,31,0
28,1,5,134766.85,0,17,298,1,1,9,2,8,28,11,0
30,1,3,123210.56,0,17,343,1,0,4,1,6,26,117,0
47,1,5,139887.01,0,10,306,1,0,0,1,2,20,325,0
44,1,2,149961.11,0,29,186,1,1,9,0,1,83,163,0
45,1,3,152880.97,0,16,33,0,0,8,4,9,1,25,0
43,1,3,108589.47,0,21,198,0,1,7,3,3,71,178,0
33,1,5,0.0,0,15,160,0,0,5,0,2,97,183,0
35,0,5,56674.48,0,22,257,2,1,2,0,4,56,99,1
32,1,5,0.0,0,13,248,1,0,0,2,8,25,349,0
57,0,5,0.0,0,2,102,0,0,6,0,4,72,304,0
33,0,3,105663.56,0,15,186,0,1,5,3,5,6,157,0
39,0,2,0.0,0,22,228,0,0,7,4,9,47,142,0
30,0,5,100683.54,0,12,261,2,0,1,1,3,98,330,0
42,1,2,0.0,0,26,238,0,1,8,0,5,97,20,0
29,1,3,139541.58,0,25,158,2,1,4,3,5,1,291,0
37,0,3,121801.72,0,5,129,1,0,5,1,4,34,229,0
38,1,3,112281.7,0,29,239,0,1,2,3,8,58,220,0
36,0,5,0.0,0,1,318,2,1,1,3,4,44,6,0
40,0,5,93499.82,0,11,100,0,0,5,4,5,44,268,0
33,1,2,132255.99,0,2,50,1,1,8,4,4,93,143,0
20,1,2,0.0,0,17,314,1,0,0,1,9,62,313,0
44,0,5,0.0,0,27,66,0,1,4,2,3,84,134,0
49,1,2,121973.28,0,27,265,2,0,1,1,8,99,184,0
32,1,3,99462.8,0,15,251,0,1,6,0,9,55,293,0
21,0,3,165878.76,0,13,32,1,0,1,0,1,29,143,0
30,1,2,117494.27,0,14,261,1,1,6,4,1,42,233,0
29,0,3,138577.34,0,10,163,0,1,2,2,6,75,213,0
39,1,5,0.0,0,22,47,1,0,8,2,6,67,288,0
41,1,5,107525.07,0,11,136,1,0,0,4,8,34,113,0
23,1,2,139224.92,0,12,124,1,1,2,4,6,28,119,0
42,0,2,121453.63,0,21,195,0,1,1,2,1,62,87,0
25,0,2,0.0,0,18,323,1,0,5,3,2,94,144,0
54,0,3,77354.37,0,1,353,2,0,0,3,6,52,185,1
40,1,2,0.0,0,5,275,2,0,4,3,4,68,173,0
39,0,2,79259.99,0,22,176,2,1,6,1,3,62,324,0
30,1,2,116295.29,0,29,350,0,1,0,4,4,45,364,0
59,0,5,0.0,0,18,171,2,0,6,4,9,21,74,1
34,1,3,74309.81,0,20,79,2,1,7,1,9,50,183,0
34,1,3,152797.9,0,27,222,2,0,4,1,9,16,318,1
42,1,2,133701.07,0,26,186,1,1,8,0,6,95,217,1
33,0,3,114430.18,0,10,323,0,0,6,3,6,50,223,0
29,1,2,127504.57,0,17,93,2,0,1,4,5,48,68,0
41,0,3,84113.41,0,1,22,0,0,5,4,1,25,225,0
23,0,5,101126.66,0,5,107,0,1,9,2,5,41,166,0
33,1,3,103564.83,0,26,247,1,0,1,2,8,31,188,0
52,0,5,0.0,0,3,7,0,0,4,0,7,7,320,1
37,1,2,168178.21,0,29,106,2,0,4,4,5,97,249,0
39,0,3,143903.11,0,27,242,0,1,3,1,1,5,101,1
30,0,3,129753.69,0,13,255,1,0,8,3,2,75,218,0
35,1,2,0.0,0,6,12,1,0,9,1,3,58,145,0
38,1,2,110641.18,0,9,320,2,0,0,2,8,97,69,1
36,0,2,166909.2,0,8,13,0,1,5,1,2,81,167,1
34,0,2,154139.45,0,18,96,1,1,5,0,6,7,142,0
38,1,2,97459.06,0,3,265,2,1,5,0,1,96,297,0
40,1,2,0.0,0,3,62,2,1,0,3,4,70,231,0
43,1,3,112088.04,0,9,171,2,1,6,3,6,44,64,0
34,0,2,0.0,0,1,326,2,1,9,2,2,36,172,0
48,0,2,0.0,0,1,268,2,0,2,3,7,99,12,0
28,1,5,141038.57,0,4,87,2,0,0,1,7,14,29,0
39,1,3,84468.67,0,15,57,0,0,7,3,4,66,58,0
36,0,5,118520.26,0,6,208,2,1,1,3,4,89,362,1
37,1,2,142663.46,0,6,251,1,1,8,3,2,77,241,0
27,1,3,118627.16,0,10,341,1,0,2,4,9,79,96,0
34,1,5,137523.02,0,3,228,2,1,0,1,2,41,13,0
28,1,2,110976.23,0,2,58,0,1,9,0,7,16,299,0
38,0,2,107283.4,0,27,142,0,1,2,0,6,51,111,0
38,1,2,0.0,0,10,193,0,1,2,3,6,81,26,0
34,1,2,124314.45,0,13,340,2,1,8,3,7,41,123,0
41,0,2,95858.37,0,9,154,2,0,9,1,3,84,236,0
36,1,2,0.0,0,22,264,2,0,4,0,1,51,45,0
33,1,2,0.0,0,8,326,1,1,0,2,5,99,96,0
36,0,5,0.0,0,29,134,1,1,4,3,7,18,166,0
35,0,2,117707.18,0,29,105,0,0,5,3,6,83,142,1
38,1,5,135289.33,0,26,337,2,1,8,4,1,46,358,0
36,1,2,174060.46,0,5,285,2,0,2,4,4,87,42,0
40,1,3,114446.84,0,26,149,1,1,3,1,9,43,55,0
37,1,5,0.0,0,11,357,1,1,0,2,6,80,6,1
25,1,2,157848.53,0,13,84,2,0,7,2,8,84,2,1
43,0,2,0.0,0,12,63,2,1,2,2,9,75,111,0
37,0,5,0.0,0,9,265,2,0,2,1,1,17,163,0
74,0,3,108071.36,0,5,159,2,1,5,1,4,15,28,0
35,0,5,14262.8,0,5,216,1,1,7,1,3,91,73,0
41,1,5,102749.72,0,27,122,0,1,4,0,6,15,82,0
36,1,5,161757.87,0,18,207,2,0,7,3,6,99,82,0
38,1,2,0.0,0,26,337,1,1,9,0,8,73,88,0
35,0,3,95698.79,0,26,287,1,0,2,3,6,54,63,0
37,1,2,124969.13,0,10,295,1,0,3,4,3,74,161,0
44,1,3,93960.35,0,17,161,2,0,8,3,7,57,202,1
51,0,2,88308.87,0,3,159,0,1,5,3,3,88,307,1
39,0,5,0.0,0,25,244,0,0,0,3,8,43,213,0
59,0,2,0.0,0,7,131,0,1,0,2,4,90,18,0
30,1,2,112935.87,0,6,1,0,1,6,0,3,98,267,0
24,0,5,98567.1,0,23,141,2,1,0,0,3,98,9,0
26,0,2,180530.51,0,2,73,2,1,5,0,5,6,63,0
33,1,2,140931.57,0,26,133,2,1,4,3,8,10,315,0
31,0,3,148913.72,0,23,7,1,0,5,0,1,68,34,0
38,1,2,0.0,0,15,241,0,0,2,3,2,2,8,0
49,0,2,0.0,0,2,47,2,1,2,4,6,18,305,1
41,1,2,0.0,0,11,7,2,0,2,2,5,60,267,0
50,0,2,115335.32,0,1,59,0,1,3,0,4,22,262,0
65,0,2,0.0,0,11,114,2,0,1,3,8,73,320,0
26,0,2,0.0,0,18,257,1,1,9,2,6,7,129,0
33,0,3,134678.13,0,7,322,2,1,9,2,1,26,363,0
38,1,2,0.0,0,23,249,0,0,9,1,5,45,32,0
31,1,3,90547.48,0,1,168,0,0,2,2,6,11,211,0
32,1,2,103324.78,0,25,153,1,0,5,4,5,46,250,0
29,1,2,114590.58,0,2,209,2,0,6,2,5,5,89,0
36,0,3,91286.51,0,3,5,2,1,0,1,4,42,121,0
32,1,5,163340.12,0,7,167,1,1,5,1,3,75,338,0
45,1,5,150900.29,0,9,87,1,1,9,0,3,95,363,0
23,1,5,124577.33,0,15,315,2,1,9,0,8,28,240,0
35,1,5,0.0,0,23,40,1,1,6,4,2,85,180,0
31,0,5,91292.7,0,18,145,0,1,3,1,5,54,101,0
57,0,3,93716.72,0,25,81,2,0,6,4,2,54,73,1
37,0,2,111723.08,0,2,54,1,1,3,1,9,85,261,0
45,1,3,110765.68,0,19,197,0,1,2,2,9,2,80,1
25,1,3,173459.45,0,20,155,0,0,4,0,2,36,278,0
22,0,5,169649.73,0,16,302,0,1,9,3,6,53,314,1
31,0,5,0.0,0,28,322,2,0,7,0,3,72,16,0
45,1,3,116917.07,0,10,189,1,1,8,0,3,68,313,1
37,1,2,0.0,0,3,106,2,0,8,0,5,30,45,0
36,0,2,0.0,0,27,299,1,0,4,4,2,69,258,0
22,1,2,0.0,0,4,231,2,1,7,3,8,61,103,0
32,1,3,130627.66,0,8,133,0,0,4,4,9,3,287,1
46,0,5,56580.95,0,1,251,1,1,6,2,4,22,119,0
38,1,3,142316.14,0,3,139,1,0,7,4,1,41,81,0
31,1,5,0.0,0,12,241,2,0,5,3,4,99,320,0
56,1,2,152759.0,0,9,223,2,0,9,3,4,38,50,1
39,1,3,109733.2,0,19,257,1,1,4,2,3,2,306,1
54,1,2,117444.51,0,29,289,0,0,9,2,3,61,255,0
34,0,5,76001.57,0,6,146,2,1,6,0,3,20,128,0
34,0,2,107747.57,0,9,348,2,1,9,1,5,81,210,0
35,0,5,0.0,0,24,240,1,0,4,1,5,20,179,0
36,0,2,134997.49,0,28,151,0,0,3,3,2,22,342,0
48,0,2,0.0,0,11,120,1,1,4,1,9,75,266,0
36,1,2,0.0,0,15,58,1,1,4,3,7,48,40,1
30,0,5,0.0,0,22,97,2,0,2,1,4,43,111,0
37,0,5,64345.21,0,28,139,0,0,6,0,6,67,261,1
35,0,3,141665.63,0,4,41,1,0,8,4,5,71,19,0
29,0,5,0.0,0,8,242,1,1,2,2,6,81,165,0
33,0,3,136624.6,0,29,162,0,0,5,2,1,30,94,0
52,0,2,161209.66,0,14,55,2,0,4,4,2,85,127,0
38,1,5,95010.92,0,13,60,1,1,6,3,8,38,195,0
41,0,2,167545.32,0,7,15,2,0,2,2,8,31,144,0
36,0,3,109044.6,0,19,19,2,0,5,0,5,32,200,1
47,0,2,122031.55,0,25,284,2,0,6,1,9,15,253,1
29,0,5,27755.97,0,28,28,0,1,7,3,6,50,60,1
29,0,2,118560.55,0,13,331,0,1,2,0,2,86,272,0
61,1,2,0.0,0,12,71,2,1,4,2,3,42,115,0
34,1,2,0.0,0,24,229,0,0,7,2,2,12,85,0
28,0,5,97840.72,0,8,338,1,0,0,0,5,63,114,0
38,0,3,158651.29,0,14,271,2,0,8,4,8,27,258,0
44,1,2,175303.06,0,28,338,2,0,5,4,7,62,228,1
25,1,5,96950.21,0,15,10,2,0,9,4,1,31,82,0
45,1,2,123859.6,0,21,284,1,1,3,3,3,94,220,0
32,0,2,0.0,0,22,140,0,1,1,1,9,67,218,0
70,0,2,0.0,0,24,232,1,0,2,0,1,84,180,0
33,0,2,85227.84,0,26,320,2,1,2,1,9,22,264,0
36,1,2,97786.08,0,15,301,1,0,0,0,6,89,236,0
33,1,3,128135.99,0,5,144,2,0,1,2,8,81,328,0
33,1,5,0.0,0,7,286,0,1,5,2,4,79,293,0
36,1,5,85996.19,0,13,163,0,1,9,1,6,61,257,0
50,0,5,0.0,0,8,323,2,0,3,2,1,51,112,0
39,0,3,104502.11,0,12,146,2,1,4,1,3,10,326,0
35,1,5,95772.97,0,14,11,0,0,3,4,6,47,166,0
31,1,5,98108.79,0,1,42,0,0,4,1,1,14,328,0
39,1,3,131607.28,0,28,323,2,1,3,3,8,7,294,1
55,1,5,63127.41,0,20,136,0,1,2,2,2,41,235,1
35,1,5,0.0,0,5,322,1,0,6,1,3,35,222,0
31,1,2,0.0,0,28,209,2,1,9,3,5,66,202,0
36,0,3,140355.56,0,28,65,1,0,8,2,6,7,143,0
36,0,5,0.0,0,17,15,1,0,3,3,9,88,292,0
30,1,2,0.0,0,26,330,1,1,4,0,6,14,305,0
24,1,3,107418.27,0,18,81,2,0,7,2,5,21,37,0
35,1,2,0.0,0,23,131,1,0,6,3,1,33,26,0
32,1,5,0.0,0,10,184,0,1,5,3,7,78,109,0
39,1,5,167557.12,0,18,108,2,1,8,4,8,64,90,0
34,1,5,117300.02,0,28,92,0,1,1,0,4,26,351,0
60,1,2,0.0,0,11,337,2,1,0,0,8,15,216,0
23,0,2,143672.9,0,8,354,0,1,7,0,1,84,221,0
33,1,2,0.0,0,22,104,2,0,4,3,6,41,321,0
37,0,2,0.0,0,19,64,0,0,6,4,1,5,260,0
31,0,3,76798.92,0,28,68,1,0,6,3,9,86,94,0
34,1,2,0.0,0,20,19,0,0,9,3,6,22,218,0
49,0,5,115309.75,0,24,15,2,1,4,2,6,97,58,0
29,0,2,178171.04,0,22,89,0,1,1,0,5,27,5,0
38,0,5,0.0,0,18,254,0,0,3,1,2,63,268,0
37,0,5,0.0,0,20,236,2,1,5,3,9,71,140,0
45,0,3,127258.79,0,5,80,2,0,5,2,9,52,265,1
30,0,5,0.0,0,17,286,0,1,0,3,3,35,11,0
33,0,2,0.0,0,25,47,0,0,2,4,4,65,307,0
67,1,5,0.0,0,16,87,1,0,4,2,7,68,271,0
33,0,5,0.0,0,21,334,2,1,1,0,1,39,71,0
36,1,5,0.0,0,15,178,1,0,3,0,7,60,102,0
69,0,5,107569.96,0,25,333,1,0,4,3,6,80,42,0
20,1,3,134874.4,0,7,349,2,1,0,3,9,89,40,0
29,0,2,0.0,0,23,280,2,0,9,3,8,26,109,0
67,0,2,0.0,0,19,43,0,1,4,1,3,48,80,0
48,0,5,0.0,0,15,320,2,1,3,0,8,52,117,0
32,0,5,0.0,0,10,281,2,1,6,1,4,18,266,0
42,1,5,70105.87,0,11,59,0,0,4,3,3,11,322,0
41,1,2,0.0,0,27,274,1,0,0,1,4,46,38,0
29,0,3,78939.15,0,5,158,2,1,0,3,5,98,131,1
30,1,3,105128.85,0,21,188,1,0,3,2,5,59,218,0
31,1,5,113836.27,0,23,204,2,1,8,2,5,73,248,0
25,1,5,0.0,0,18,28,2,0,7,1,8,67,150,0
48,1,3,100900.5,0,6,149,1,0,3,3,2,46,265,1
40,0,3,129248.11,0,21,308,0,0,4,2,6,1,297,1
28,0,2,109118.05,0,1,26,1,1,6,2,2,42,79,0
56,1,2,0.0,0,9,342,2,1,2,1,5,8,356,1
31,0,2,0.0,0,25,307,0,1,8,1,1,6,212,0
35,0,2,126397.66,0,6,244,1,0,9,0,5,16,186,1
36,1,2,108546.16,0,25,60,1,0,3,1,9,82,326,1
36,1,2,148061.89,0,13,169,1,0,8,4,4,9,71,1
44,1,2,122277.87,0,14,274,0,1,2,0,2,23,233,0
24,1,2,0.0,0,19,286,1,1,5,0,5,30,30,0
31,1,2,0.0,0,6,192,2,1,1,4,8,50,178,0
36,1,3,152899.24,0,1,58,1,1,4,3,9,35,217,0
54,1,3,134388.11,0,16,93,0,1,2,1,4,36,273,1
40,0,5,109740.62,0,2,245,0,1,4,4,3,44,92,0
23,1,3,92366.72,0,4,165,1,1,8,2,6,25,214,0
26,0,2,129109.02,0,19,183,0,0,9,1,4,43,345,1
56,0,5,0.0,0,17,34,1,0,3,0,9,91,77,0
74,1,3,105102.5,0,16,355,2,1,2,0,7,54,156,0
30,1,3,111375.32,0,13,212,2,1,0,3,2,52,137,0
39,1,2,0.0,0,15,193,0,0,1,0,2,97,14,0
33,0,3,150412.14,0,3,224,1,1,0,3,4,3,88,0
30,1,2,156660.72,0,25,81,2,0,1,0,1,39,87,0
38,1,2,90957.81,0,5,213,1,1,9,2,8,87,253,0
37,1,2,104960.46,0,10,346,2,1,5,0,2,97,66,0
31,0,3,117052.82,0,18,161,2,1,3,4,6,33,200,1
44,1,5,88915.85,0,28,37,2,0,7,1,1,5,104,0
45,1,2,148071.39,0,8,249,1,0,1,0,1,36,114,0
39,1,3,152182.83,0,16,284,1,1,4,0,4,55,189,0
39,1,5,0.0,0,8,254,2,0,6,4,5,26,172,0
22,1,2,130056.23,0,7,270,1,1,0,4,3,67,200,1
34,1,3,95039.73,0,4,33,2,0,1,0,5,29,28,0
52,1,2,0.0,0,24,91,2,1,0,1,2,27,319,0
35,1,5,0.0,0,20,268,0,1,4,3,8,79,15,0
43,0,2,112773.73,0,25,40,2,0,9,2,9,33,317,0
37,0,2,123806.28,0,18,39,1,1,5,4,3,86,319,1
53,1,2,144453.75,0,17,320,0,1,4,1,5,38,141,1
27,1,3,94667.29,0,16,347,2,0,9,3,8,91,79,0
21,1,2,0.0,0,25,86,2,0,4,1,6,45,41,0
51,1,5,174397.21,0,2,158,0,1,0,4,4,93,12,0
58,0,3,108888.24,0,2,223,1,1,0,4,3,67,161,1
55,1,2,118803.35,0,28,356,0,0,1,4,1,88,153,1
54,1,2,171137.62,0,15,259,0,0,4,1,5,24,172,1
42,1,2,0.0,0,3,141,0,1,8,4,9,43,328,0
33,1,2,136678.52,0,21,62,2,1,2,4,1,19,93,0
36,0,5,135515.76,0,20,265,0,0,6,2,8,28,307,0
24,0,5,177799.83,0,16,134,1,1,7,4,4,81,161,0
52,0,5,143542.36,0,2,288,0,0,4,1,3,5,68,1
34,1,3,147487.23,0,28,159,2,0,8,4,1,50,312,0
40,0,2,97764.41,0,16,243,1,1,3,4,2,66,244,1
33,0,2,0.0,0,8,51,1,0,0,3,3,70,39,1
48,0,3,139480.18,0,16,86,2,0,7,2,5,51,253,0
25,1,5,0.0,0,13,210,0,1,3,3,5,52,174,0
39,0,5,140553.46,0,6,35,0,0,2,1,4,30,74,0
36,0,2,0.0,0,28,21,0,0,6,3,9,27,290,0
41,0,2,141162.08,0,17,49,0,0,3,0,8,97,354,0
26,1,5,65848.36,0,7,184,2,0,1,1,5,61,159,0
30,0,5,83319.28,0,19,322,1,1,1,1,1,40,216,0
41,1,2,0.0,0,7,86,0,1,9,1,3,23,309,0
33,0,2,129731.64,0,18,158,0,0,5,0,6,26,19,0
35,0,2,0.0,0,14,106,0,1,1,0,3,14,245,0
38,0,5,0.0,0,6,209,2,1,0,4,4,72,226,0
35,1,5,0.0,0,26,128,2,1,1,3,5,85,106,1
37,1,3,107106.33,0,28,16,1,0,4,0,6,51,359,0
33,1,2,0.0,0,8,351,2,1,8,3,8,48,268,0
30,0,2,0.0,0,24,229,2,1,8,3,4,97,336,0
69,0,5,105303.73,0,28,363,0,1,1,0,9,98,147,0
28,1,2,165798.1,0,15,61,2,1,7,0,9,2,124,0
40,0,5,0.0,0,7,299,0,1,4,3,8,13,144,0
45,0,5,126495.57,0,18,330,2,0,2,3,3,33,283,0
47,0,5,116393.59,0,7,275,0,0,2,4,2,23,140,1
41,0,3,81733.74,0,26,67,2,1,1,0,7,29,348,0
54,1,2,0.0,0,10,174,0,0,2,3,9,10,101,1
46,0,5,106171.68,0,11,147,0,0,8,0,3,53,331,1
28,1,5,96020.86,0,3,27,2,1,9,0,8,35,200,0
41,1,5,0.0,0,8,279,2,0,2,2,5,5,164,0
36,1,3,181671.16,0,13,288,1,0,5,2,8,10,110,0
29,0,2,185709.28,0,21,321,0,1,6,4,2,82,356,0
60,1,3,134250.17,0,23,99,0,0,6,2,8,15,201,1
49,0,2,0.0,0,4,285,0,0,3,1,5,89,183,1
44,0,2,95671.75,0,17,325,1,0,0,3,7,60,17,0
62,1,2,0.0,0,21,340,1,0,4,4,3,77,12,1
34,0,2,142151.75,0,27,257,1,1,5,3,2,36,269,0
43,1,2,127823.93,0,7,17,2,0,7,0,7,93,229,0
43,1,3,144164.29,0,22,42,0,0,4,1,3,23,97,0
58,1,2,63492.94,0,23,256,2,1,1,4,1,41,335,0
27,0,2,0.0,0,14,105,1,0,3,4,7,19,120,0
74,1,2,0.0,0,3,54,2,1,4,3,3,67,118,0
41,1,2,106134.46,0,12,184,0,0,8,2,5,2,295,0
29,1,3,127269.75,0,8,147,1,0,7,0,8,55,221,0
32,0,3,124493.03,0,14,185,1,1,5,1,6,3,351,1
39,1,2,0.0,0,27,301,1,0,3,1,1,31,25,0
43,0,3,146547.78,0,26,138,2,1,1,0,3,23,12,1
43,1,2,99610.92,0,17,180,1,0,8,2,7,17,264,0
46,1,3,117837.43,0,25,287,0,1,9,4,6,32,193,1
48,0,5,168522.37,0,1,71,2,0,2,2,8,15,256,0
32,1,2,117337.54,0,4,242,1,0,0,4,6,76,33,0
74,1,2,108131.53,0,24,198,1,0,3,0,2,85,316,0
35,1,3,136496.12,0,28,49,0,1,4,0,7,46,147,0
32,1,2,116324.53,0,24,264,0,0,7,0,1,89,169,0
40,0,3,75470.23,0,10,109,0,1,1,3,9,13,75,0
28,1,2,172646.82,0,26,188,2,1,1,4,6,26,155,0
37,0,5,0.0,0,11,298,2,1,7,4,5,18,312,0
27,1,3,160358.68,0,27,15,0,1,8,1,7,74,74,0
30,1,2,98415.37,0,22,116,0,1,6,0,2,38,165,0
30,0,3,57809.32,0,11,363,0,0,1,4,5,87,343,0
18,0,3,128743.8,0,28,131,0,0,7,0,5,10,195,0
24,1,3,130806.42,0,11,283,0,0,6,4,8,60,326,0
41,1,2,123971.16,0,23,169,2,0,6,1,3,44,293,0
39,0,5,0.0,0,13,279,2,0,5,1,2,9,215,1
45,1,2,0.0,0,12,240,0,1,1,1,9,61,235,0
23,0,5,0.0,0,9,307,1,1,5,1,8,77,329,0
59,0,2,0.0,0,11,36,0,0,0,2,1,21,163,1
39,0,2,0.0,0,16,35,2,1,7,1,4,30,49,0
33,1,2,156297.58,0,17,295,1,0,5,3,5,44,41,0
28,0,5,0.0,0,7,174,0,0,8,4,2,84,94,0
51,1,2,123372.3,0,4,220,1,0,8,2,3,5,353,0
37,0,3,92171.35,0,13,152,1,1,0,1,3,77,357,1
41,1,5,0.0,0,17,144,1,0,5,4,7,19,328,0
34,1,3,148375.19,0,12,99,1,1,2,3,1,27,240,0
44,0,2,0.0,0,1,66,1,0,2,3,5,45,178,0
34,1,5,147422.44,0,12,289,0,1,2,2,6,89,272,0
24,0,5,173962.32,0,21,148,2,0,2,0,1,78,6,1
47,1,2,0.0,0,16,313,1,1,5,3,2,32,53,1
64,0,3,145215.43,0,10,298,1,0,1,0,7,52,178,0
38,0,2,167539.97,0,2,70,2,1,5,3,3,19,88,0
39,0,2,94968.97,0,11,195,2,0,8,4,1,94,24,0
27,0,3,106116.5,0,3,346,0,1,7,1,6,10,339,0
34,1,2,0.0,0,8,224,0,0,4,3,8,76,335,0
45,1,2,0.0,0,16,222,0,0,2,0,5,54,192,0
31,0,2,0.0,0,15,184,2,0,3,4,3,56,120,0
